product_id,order_month,monthly_quantity_sold,monthly_revenue
194682,2023-06,0,0.0
194682,2023-07,5,4561.45
194682,2023-08,11,10035.189999999999
194682,2023-09,0,0.0
194682,2023-10,0,0.0
194682,2023-11,1,912.29
194682,2023-12,2,1824.58
194682,2024-01,3,2736.87
194682,2024-02,1,912.29
194682,2024-03,2,1824.58
194682,2024-04,0,0.0
194682,2024-05,3,2736.87
194682,2024-06,0,0.0
194682,2024-07,3,2736.87
194682,2024-08,2,1824.58
194682,2024-09,0,0.0
194682,2024-10,1,912.29
194682,2024-11,0,0.0
681063,2023-03,1,321.28
681063,2023-04,1,321.28
681063,2023-05,6,1927.6799999999998
681063,2023-06,2,642.56
681063,2023-07,0,0.0
681063,2023-08,3,963.8399999999999
681063,2023-09,4,1285.12
681063,2023-10,1,321.28
681063,2023-11,2,642.56
681063,2023-12,2,642.56
681063,2024-01,2,642.56
681063,2024-02,3,963.8399999999999
681063,2024-03,3,963.8399999999999
681063,2024-04,1,321.28
681063,2024-05,0,0.0
681063,2024-06,2,642.56
681063,2024-07,0,0.0
681063,2024-08,3,963.8399999999999
681063,2024-09,7,2248.96
681063,2024-10,2,642.56
681063,2024-11,0,0.0
679321,2023-03,0,0.0
679321,2023-04,6,4430.76
679321,2023-05,0,0.0
679321,2023-06,5,3692.3
679321,2023-07,3,2215.38
679321,2023-08,2,1476.92
679321,2023-09,10,7384.6
679321,2023-10,1,738.46
679321,2023-11,0,0.0
679321,2023-12,0,0.0
679321,2024-01,1,738.46
679321,2024-02,0,0.0
679321,2024-03,0,0.0
679321,2024-04,4,2953.84
679321,2024-05,0,0.0
679321,2024-06,4,2953.84
679321,2024-07,0,0.0
679321,2024-08,6,4430.76
679321,2024-09,0,0.0
679321,2024-10,1,738.46
679321,2024-11,0,0.0
300159,2023-03,2,88.7
300159,2023-04,0,0.0
300159,2023-05,1,44.35
300159,2023-06,3,133.05
300159,2023-07,0,0.0
300159,2023-08,0,0.0
300159,2023-09,0,0.0
300159,2023-10,2,88.7
300159,2023-11,0,0.0
300159,2023-12,2,88.7
300159,2024-01,1,44.35
300159,2024-02,0,0.0
300159,2024-03,0,0.0
300159,2024-04,2,88.7
300159,2024-05,2,88.7
300159,2024-06,0,0.0
300159,2024-07,3,133.05
300159,2024-08,0,0.0
300159,2024-09,3,133.05
300159,2024-10,0,0.0
300159,2024-11,0,0.0
378287,2023-03,3,998.52
378287,2023-04,9,2995.56
378287,2023-05,7,2329.88
378287,2023-06,2,665.68
378287,2023-07,0,0.0
378287,2023-08,2,665.68
378287,2023-09,3,998.52
378287,2023-10,0,0.0
378287,2023-11,2,665.68
378287,2023-12,0,0.0
378287,2024-01,0,0.0
378287,2024-02,5,1664.1999999999998
378287,2024-03,2,665.68
378287,2024-04,0,0.0
378287,2024-05,2,665.68
378287,2024-06,0,0.0
378287,2024-07,0,0.0
378287,2024-08,3,998.52
378287,2024-09,4,1331.36
378287,2024-10,0,0.0
378287,2024-11,1,332.84
118820,2023-03,0,0.0
118820,2023-04,0,0.0
118820,2023-05,3,36.96
118820,2023-06,1,12.32
118820,2023-07,0,0.0
118820,2023-08,5,61.6
118820,2023-09,1,12.32
118820,2023-10,3,36.96
118820,2023-11,0,0.0
118820,2023-12,2,24.64
118820,2024-01,2,24.64
118820,2024-02,0,0.0
118820,2024-03,0,0.0
118820,2024-04,2,24.64
118820,2024-05,5,61.6
118820,2024-06,3,36.96
118820,2024-07,0,0.0
118820,2024-08,0,0.0
118820,2024-09,0,0.0
118820,2024-10,3,36.96
118820,2024-11,0,0.0
667163,2023-03,0,0.0
667163,2023-04,0,0.0
667163,2023-05,5,2206.0
667163,2023-06,0,0.0
667163,2023-07,6,2647.2
667163,2023-08,5,2206.0
667163,2023-09,0,0.0
667163,2023-10,0,0.0
667163,2023-11,0,0.0
667163,2023-12,3,1323.6
667163,2024-01,1,441.2
667163,2024-02,0,0.0
667163,2024-03,0,0.0
667163,2024-04,3,1323.6
667163,2024-05,3,1323.6
667163,2024-06,2,882.4
667163,2024-07,0,0.0
667163,2024-08,0,0.0
667163,2024-09,0,0.0
667163,2024-10,5,2206.0
667163,2024-11,2,882.4
228286,2023-03,0,0.0
228286,2023-04,0,0.0
228286,2023-05,0,0.0
228286,2023-06,0,0.0
228286,2023-07,3,537.24
228286,2023-08,0,0.0
228286,2023-09,2,358.16
228286,2023-10,3,537.24
228286,2023-11,3,537.24
228286,2023-12,5,895.4000000000001
228286,2024-01,1,179.08
228286,2024-02,3,537.24
228286,2024-03,2,358.16
228286,2024-04,0,0.0
228286,2024-05,6,1074.48
228286,2024-06,6,1074.48
228286,2024-07,3,537.24
228286,2024-08,2,358.16
228286,2024-09,3,537.24
228286,2024-10,0,0.0
228286,2024-11,0,0.0
561860,2023-03,0,0.0
561860,2023-04,0,0.0
561860,2023-05,4,3499.12
561860,2023-06,0,0.0
561860,2023-07,1,874.78
561860,2023-08,2,1749.56
561860,2023-09,2,1749.56
561860,2023-10,0,0.0
561860,2023-11,1,874.78
561860,2023-12,7,6123.46
561860,2024-01,1,874.78
561860,2024-02,2,1749.56
561860,2024-03,1,874.78
561860,2024-04,3,2624.34
561860,2024-05,0,0.0
561860,2024-06,2,1749.56
561860,2024-07,0,0.0
561860,2024-08,3,2624.34
561860,2024-09,3,2624.34
561860,2024-10,0,0.0
561860,2024-11,0,0.0
712003,2023-03,0,0.0
712003,2023-04,3,2015.04
712003,2023-05,0,0.0
712003,2023-06,4,2686.72
712003,2023-07,0,0.0
712003,2023-08,2,1343.36
712003,2023-09,1,671.68
712003,2023-10,1,671.68
712003,2023-11,1,671.68
712003,2023-12,3,2015.04
712003,2024-01,0,0.0
712003,2024-02,4,2686.72
712003,2024-03,0,0.0
712003,2024-04,3,2015.04
712003,2024-05,0,0.0
712003,2024-06,0,0.0
712003,2024-07,4,2686.72
712003,2024-08,1,671.68
712003,2024-09,2,1343.36
712003,2024-10,0,0.0
712003,2024-11,0,0.0
712307,2023-03,1,264.89
712307,2023-04,5,1324.4499999999998
712307,2023-05,0,0.0
712307,2023-06,0,0.0
712307,2023-07,0,0.0
712307,2023-08,0,0.0
712307,2023-09,1,264.89
712307,2023-10,10,2648.8999999999996
712307,2023-11,2,529.78
712307,2023-12,0,0.0
712307,2024-01,0,0.0
712307,2024-02,3,794.67
712307,2024-03,1,264.89
712307,2024-04,2,529.78
712307,2024-05,0,0.0
712307,2024-06,4,1059.56
712307,2024-07,2,529.78
712307,2024-08,0,0.0
712307,2024-09,0,0.0
712307,2024-10,0,0.0
712307,2024-11,0,0.0
513199,2023-03,3,1266.69
513199,2023-04,0,0.0
513199,2023-05,2,844.46
513199,2023-06,0,0.0
513199,2023-07,0,0.0
513199,2023-08,0,0.0
513199,2023-09,0,0.0
513199,2023-10,0,0.0
513199,2023-11,0,0.0
513199,2023-12,6,2533.38
513199,2024-01,0,0.0
513199,2024-02,2,844.46
513199,2024-03,0,0.0
513199,2024-04,0,0.0
513199,2024-05,4,1688.92
513199,2024-06,3,1266.69
513199,2024-07,0,0.0
513199,2024-08,1,422.23
513199,2024-09,2,844.46
513199,2024-10,2,844.46
513199,2024-11,0,0.0
962054,2023-03,2,33.72
962054,2023-04,3,50.58
962054,2023-05,3,50.58
962054,2023-06,0,0.0
962054,2023-07,0,0.0
962054,2023-08,0,0.0
962054,2023-09,0,0.0
962054,2023-10,0,0.0
962054,2023-11,1,16.86
962054,2023-12,2,33.72
962054,2024-01,2,33.72
962054,2024-02,5,84.3
962054,2024-03,1,16.86
962054,2024-04,0,0.0
962054,2024-05,6,101.16
962054,2024-06,2,33.72
962054,2024-07,0,0.0
962054,2024-08,0,0.0
962054,2024-09,3,50.58
962054,2024-10,0,0.0
962054,2024-11,0,0.0
378676,2023-03,3,2644.2599999999998
378676,2023-04,0,0.0
378676,2023-05,3,2644.2599999999998
378676,2023-06,2,1762.84
378676,2023-07,0,0.0
378676,2023-08,4,3525.68
378676,2023-09,0,0.0
378676,2023-10,0,0.0
378676,2023-11,0,0.0
378676,2023-12,1,881.42
378676,2024-01,1,881.42
378676,2024-02,0,0.0
378676,2024-03,5,4407.099999999999
378676,2024-04,2,1762.84
378676,2024-05,1,881.42
378676,2024-06,0,0.0
378676,2024-07,5,4407.099999999999
378676,2024-08,3,2644.2599999999998
378676,2024-09,0,0.0
378676,2024-10,0,0.0
378676,2024-11,0,0.0
890232,2023-03,0,0.0
890232,2023-04,0,0.0
890232,2023-05,7,3024.0
890232,2023-06,3,1296.0
890232,2023-07,3,1296.0
890232,2023-08,4,1728.0
890232,2023-09,2,864.0
890232,2023-10,0,0.0
890232,2023-11,0,0.0
890232,2023-12,0,0.0
890232,2024-01,0,0.0
890232,2024-02,0,0.0
890232,2024-03,0,0.0
890232,2024-04,0,0.0
890232,2024-05,2,864.0
890232,2024-06,3,1296.0
890232,2024-07,7,3024.0
890232,2024-08,1,432.0
890232,2024-09,0,0.0
890232,2024-10,1,432.0
890232,2024-11,0,0.0
532965,2023-03,0,0.0
532965,2023-04,3,921.69
532965,2023-05,1,307.23
532965,2023-06,0,0.0
532965,2023-07,2,614.46
532965,2023-08,3,921.69
532965,2023-09,4,1228.92
532965,2023-10,3,921.69
532965,2023-11,1,307.23
532965,2023-12,1,307.23
532965,2024-01,3,921.69
532965,2024-02,3,921.69
532965,2024-03,2,614.46
532965,2024-04,0,0.0
532965,2024-05,0,0.0
532965,2024-06,1,307.23
532965,2024-07,0,0.0
532965,2024-08,0,0.0
532965,2024-09,0,0.0
532965,2024-10,0,0.0
532965,2024-11,0,0.0
365132,2023-03,3,688.14
365132,2023-04,3,688.14
365132,2023-05,0,0.0
365132,2023-06,4,917.52
365132,2023-07,0,0.0
365132,2023-08,0,0.0
365132,2023-09,0,0.0
365132,2023-10,1,229.38
365132,2023-11,2,458.76
365132,2023-12,0,0.0
365132,2024-01,4,917.52
365132,2024-02,2,458.76
365132,2024-03,0,0.0
365132,2024-04,0,0.0
365132,2024-05,0,0.0
365132,2024-06,3,688.14
365132,2024-07,3,688.14
365132,2024-08,0,0.0
365132,2024-09,3,688.14
365132,2024-10,7,1605.6599999999999
365132,2024-11,0,0.0
689769,2023-03,0,0.0
689769,2023-04,12,559.4399999999999
689769,2023-05,0,0.0
689769,2023-06,0,0.0
689769,2023-07,0,0.0
689769,2023-08,5,233.09999999999997
689769,2023-09,0,0.0
689769,2023-10,2,93.24
689769,2023-11,7,326.34
689769,2023-12,2,93.24
689769,2024-01,0,0.0
689769,2024-02,2,93.24
689769,2024-03,3,139.85999999999999
689769,2024-04,4,186.48
689769,2024-05,3,139.85999999999999
689769,2024-06,2,93.24
689769,2024-07,2,93.24
689769,2024-08,4,186.48
689769,2024-09,3,139.85999999999999
689769,2024-10,0,0.0
689769,2024-11,0,0.0
969851,2023-03,6,2043.96
969851,2023-04,0,0.0
969851,2023-05,2,681.32
969851,2023-06,2,681.32
969851,2023-07,4,1362.64
969851,2023-08,3,1021.98
969851,2023-09,2,681.32
969851,2023-10,2,681.32
969851,2023-11,5,1703.3000000000002
969851,2023-12,0,0.0
969851,2024-01,5,1703.3000000000002
969851,2024-02,0,0.0
969851,2024-03,0,0.0
969851,2024-04,0,0.0
969851,2024-05,4,1362.64
969851,2024-06,3,1021.98
969851,2024-07,1,340.66
969851,2024-08,0,0.0
969851,2024-09,3,1021.98
969851,2024-10,0,0.0
969851,2024-11,1,340.66
305754,2023-03,0,0.0
305754,2023-04,0,0.0
305754,2023-05,4,3919.96
305754,2023-06,1,979.99
305754,2023-07,0,0.0
305754,2023-08,1,979.99
305754,2023-09,2,1959.98
305754,2023-10,3,2939.9700000000003
305754,2023-11,0,0.0
305754,2023-12,1,979.99
305754,2024-01,3,2939.9700000000003
305754,2024-02,6,5879.9400000000005
305754,2024-03,0,0.0
305754,2024-04,5,4899.95
305754,2024-05,0,0.0
305754,2024-06,6,5879.9400000000005
305754,2024-07,2,1959.98
305754,2024-08,5,4899.95
305754,2024-09,4,3919.96
305754,2024-10,0,0.0
305754,2024-11,0,0.0
398340,2023-03,2,1303.86
398340,2023-04,3,1955.79
398340,2023-05,4,2607.72
398340,2023-06,1,651.93
398340,2023-07,0,0.0
398340,2023-08,0,0.0
398340,2023-09,5,3259.6499999999996
398340,2023-10,3,1955.79
398340,2023-11,0,0.0
398340,2023-12,3,1955.79
398340,2024-01,0,0.0
398340,2024-02,0,0.0
398340,2024-03,1,651.93
398340,2024-04,0,0.0
398340,2024-05,2,1303.86
398340,2024-06,0,0.0
398340,2024-07,1,651.93
398340,2024-08,6,3911.58
398340,2024-09,0,0.0
398340,2024-10,7,4563.51
398340,2024-11,0,0.0
491314,2023-03,0,0.0
491314,2023-04,3,2920.32
491314,2023-05,0,0.0
491314,2023-06,2,1946.88
491314,2023-07,0,0.0
491314,2023-08,2,1946.88
491314,2023-09,0,0.0
491314,2023-10,0,0.0
491314,2023-11,0,0.0
491314,2023-12,0,0.0
491314,2024-01,0,0.0
491314,2024-02,2,1946.88
491314,2024-03,0,0.0
491314,2024-04,0,0.0
491314,2024-05,0,0.0
491314,2024-06,9,8760.960000000001
491314,2024-07,3,2920.32
491314,2024-08,4,3893.76
491314,2024-09,1,973.44
491314,2024-10,0,0.0
491314,2024-11,0,0.0
33955,2023-03,1,186.08
33955,2023-04,3,558.24
33955,2023-05,0,0.0
33955,2023-06,0,0.0
33955,2023-07,0,0.0
33955,2023-08,0,0.0
33955,2023-09,6,1116.48
33955,2023-10,6,1116.48
33955,2023-11,0,0.0
33955,2023-12,0,0.0
33955,2024-01,0,0.0
33955,2024-02,1,186.08
33955,2024-03,1,186.08
33955,2024-04,4,744.32
33955,2024-05,0,0.0
33955,2024-06,4,744.32
33955,2024-07,0,0.0
33955,2024-08,1,186.08
33955,2024-09,6,1116.48
33955,2024-10,1,186.08
33955,2024-11,0,0.0
470449,2023-03,0,0.0
470449,2023-04,0,0.0
470449,2023-05,0,0.0
470449,2023-06,0,0.0
470449,2023-07,3,2483.31
470449,2023-08,3,2483.31
470449,2023-09,0,0.0
470449,2023-10,0,0.0
470449,2023-11,0,0.0
470449,2023-12,0,0.0
470449,2024-01,0,0.0
470449,2024-02,1,827.77
470449,2024-03,1,827.77
470449,2024-04,0,0.0
470449,2024-05,5,4138.85
470449,2024-06,1,827.77
470449,2024-07,3,2483.31
470449,2024-08,0,0.0
470449,2024-09,0,0.0
470449,2024-10,5,4138.85
470449,2024-11,0,0.0
954722,2023-03,0,0.0
954722,2023-04,5,3082.25
954722,2023-05,2,1232.9
954722,2023-06,5,3082.25
954722,2023-07,2,1232.9
954722,2023-08,2,1232.9
954722,2023-09,3,1849.3500000000001
954722,2023-10,2,1232.9
954722,2023-11,6,3698.7000000000003
954722,2023-12,3,1849.3500000000001
954722,2024-01,5,3082.25
954722,2024-02,5,3082.25
954722,2024-03,0,0.0
954722,2024-04,0,0.0
954722,2024-05,0,0.0
954722,2024-06,0,0.0
954722,2024-07,0,0.0
954722,2024-08,0,0.0
954722,2024-09,3,1849.3500000000001
954722,2024-10,0,0.0
954722,2024-11,0,0.0
623234,2023-03,2,659.58
623234,2023-04,3,989.3700000000001
623234,2023-05,2,659.58
623234,2023-06,0,0.0
623234,2023-07,0,0.0
623234,2023-08,2,659.58
623234,2023-09,6,1978.7400000000002
623234,2023-10,0,0.0
623234,2023-11,0,0.0
623234,2023-12,0,0.0
623234,2024-01,0,0.0
623234,2024-02,2,659.58
623234,2024-03,6,1978.7400000000002
623234,2024-04,0,0.0
623234,2024-05,0,0.0
623234,2024-06,0,0.0
623234,2024-07,0,0.0
623234,2024-08,8,2638.32
623234,2024-09,3,989.3700000000001
623234,2024-10,0,0.0
623234,2024-11,0,0.0
131937,2023-03,3,863.4300000000001
131937,2023-04,5,1439.05
131937,2023-05,3,863.4300000000001
131937,2023-06,3,863.4300000000001
131937,2023-07,11,3165.9100000000003
131937,2023-08,0,0.0
131937,2023-09,3,863.4300000000001
131937,2023-10,6,1726.8600000000001
131937,2023-11,2,575.62
131937,2023-12,2,575.62
131937,2024-01,3,863.4300000000001
131937,2024-02,0,0.0
131937,2024-03,0,0.0
131937,2024-04,8,2302.48
131937,2024-05,3,863.4300000000001
131937,2024-06,0,0.0
131937,2024-07,0,0.0
131937,2024-08,2,575.62
131937,2024-09,0,0.0
131937,2024-10,0,0.0
131937,2024-11,0,0.0
606256,2023-03,1,369.28
606256,2023-04,1,369.28
606256,2023-05,2,738.56
606256,2023-06,1,369.28
606256,2023-07,0,0.0
606256,2023-08,2,738.56
606256,2023-09,0,0.0
606256,2023-10,5,1846.3999999999999
606256,2023-11,3,1107.84
606256,2023-12,0,0.0
606256,2024-01,0,0.0
606256,2024-02,0,0.0
606256,2024-03,2,738.56
606256,2024-04,4,1477.12
606256,2024-05,0,0.0
606256,2024-06,0,0.0
606256,2024-07,3,1107.84
606256,2024-08,3,1107.84
606256,2024-09,0,0.0
606256,2024-10,3,1107.84
606256,2024-11,0,0.0
652118,2023-03,0,0.0
652118,2023-04,1,22.04
652118,2023-05,2,44.08
652118,2023-06,0,0.0
652118,2023-07,5,110.2
652118,2023-08,5,110.2
652118,2023-09,4,88.16
652118,2023-10,0,0.0
652118,2023-11,3,66.12
652118,2023-12,3,66.12
652118,2024-01,0,0.0
652118,2024-02,0,0.0
652118,2024-03,5,110.19999999999999
652118,2024-04,0,0.0
652118,2024-05,0,0.0
652118,2024-06,0,0.0
652118,2024-07,1,22.04
652118,2024-08,0,0.0
652118,2024-09,0,0.0
652118,2024-10,5,110.2
652118,2024-11,0,0.0
187399,2023-03,0,0.0
187399,2023-04,5,267.45
187399,2023-05,2,106.98
187399,2023-06,1,53.49
187399,2023-07,0,0.0
187399,2023-08,2,106.98
187399,2023-09,4,213.96
187399,2023-10,0,0.0
187399,2023-11,0,0.0
187399,2023-12,0,0.0
187399,2024-01,0,0.0
187399,2024-02,3,160.47
187399,2024-03,1,53.49
187399,2024-04,3,160.47
187399,2024-05,3,160.47
187399,2024-06,1,53.49
187399,2024-07,0,0.0
187399,2024-08,0,0.0
187399,2024-09,0,0.0
187399,2024-10,7,374.43
187399,2024-11,0,0.0
925482,2023-03,2,950.08
925482,2023-04,5,2375.2000000000003
925482,2023-05,4,1900.16
925482,2023-06,1,475.04
925482,2023-07,2,950.08
925482,2023-08,4,1900.16
925482,2023-09,0,0.0
925482,2023-10,1,475.04
925482,2023-11,3,1425.1200000000001
925482,2023-12,3,1425.1200000000001
925482,2024-01,0,0.0
925482,2024-02,0,0.0
925482,2024-03,1,475.04
925482,2024-04,3,1425.1200000000001
925482,2024-05,2,950.08
925482,2024-06,5,2375.2000000000003
925482,2024-07,3,1425.1200000000001
925482,2024-08,2,950.08
925482,2024-09,5,2375.2000000000003
925482,2024-10,4,1900.16
925482,2024-11,0,0.0
611575,2023-03,0,0.0
611575,2023-04,0,0.0
611575,2023-05,0,0.0
611575,2023-06,2,964.12
611575,2023-07,3,1446.18
611575,2023-08,7,3374.42
611575,2023-09,5,2410.3
611575,2023-10,3,1446.18
611575,2023-11,4,1928.24
611575,2023-12,0,0.0
611575,2024-01,0,0.0
611575,2024-02,2,964.12
611575,2024-03,1,482.06
611575,2024-04,0,0.0
611575,2024-05,3,1446.18
611575,2024-06,1,482.06
611575,2024-07,0,0.0
611575,2024-08,2,964.12
611575,2024-09,0,0.0
611575,2024-10,0,0.0
611575,2024-11,0,0.0
621677,2023-03,3,953.4000000000001
621677,2023-04,1,317.8
621677,2023-05,9,2860.2000000000003
621677,2023-06,0,0.0
621677,2023-07,3,953.4000000000001
621677,2023-08,0,0.0
621677,2023-09,3,953.4000000000001
621677,2023-10,3,953.4000000000001
621677,2023-11,0,0.0
621677,2023-12,0,0.0
621677,2024-01,2,635.6
621677,2024-02,5,1589.0
621677,2024-03,1,317.8
621677,2024-04,3,953.4000000000001
621677,2024-05,5,1589.0
621677,2024-06,2,635.6
621677,2024-07,0,0.0
621677,2024-08,0,0.0
621677,2024-09,0,0.0
621677,2024-10,0,0.0
621677,2024-11,0,0.0
306177,2023-03,5,3846.2000000000003
306177,2023-04,0,0.0
306177,2023-05,0,0.0
306177,2023-06,5,3846.2000000000003
306177,2023-07,0,0.0
306177,2023-08,3,2307.7200000000003
306177,2023-09,5,3846.2000000000003
306177,2023-10,3,2307.7200000000003
306177,2023-11,2,1538.48
306177,2023-12,11,8461.640000000001
306177,2024-01,3,2307.7200000000003
306177,2024-02,0,0.0
306177,2024-03,1,769.24
306177,2024-04,0,0.0
306177,2024-05,0,0.0
306177,2024-06,1,769.24
306177,2024-07,1,769.24
306177,2024-08,3,2307.7200000000003
306177,2024-09,1,769.24
306177,2024-10,0,0.0
306177,2024-11,0,0.0
272170,2023-03,1,140.8
272170,2023-04,0,0.0
272170,2023-05,2,281.6
272170,2023-06,0,0.0
272170,2023-07,4,563.2
272170,2023-08,0,0.0
272170,2023-09,2,281.6
272170,2023-10,1,140.8
272170,2023-11,3,422.40000000000003
272170,2023-12,0,0.0
272170,2024-01,3,422.40000000000003
272170,2024-02,3,422.40000000000003
272170,2024-03,2,281.6
272170,2024-04,0,0.0
272170,2024-05,0,0.0
272170,2024-06,0,0.0
272170,2024-07,2,281.6
272170,2024-08,2,281.6
272170,2024-09,2,281.6
272170,2024-10,2,281.6
272170,2024-11,0,0.0
721521,2023-03,0,0.0
721521,2023-04,0,0.0
721521,2023-05,2,834.78
721521,2023-06,0,0.0
721521,2023-07,0,0.0
721521,2023-08,2,834.78
721521,2023-09,4,1669.56
721521,2023-10,3,1252.17
721521,2023-11,4,1669.56
721521,2023-12,1,417.39
721521,2024-01,2,834.78
721521,2024-02,5,2086.95
721521,2024-03,0,0.0
721521,2024-04,1,417.39
721521,2024-05,0,0.0
721521,2024-06,4,1669.56
721521,2024-07,0,0.0
721521,2024-08,1,417.39
721521,2024-09,2,834.78
721521,2024-10,5,2086.95
721521,2024-11,0,0.0
692985,2023-03,0,0.0
692985,2023-04,1,197.39
692985,2023-05,0,0.0
692985,2023-06,0,0.0
692985,2023-07,3,592.17
692985,2023-08,1,197.39
692985,2023-09,3,592.17
692985,2023-10,0,0.0
692985,2023-11,4,789.56
692985,2023-12,4,789.56
692985,2024-01,2,394.78
692985,2024-02,2,394.78
692985,2024-03,5,986.9499999999999
692985,2024-04,0,0.0
692985,2024-05,0,0.0
692985,2024-06,0,0.0
692985,2024-07,1,197.39
692985,2024-08,0,0.0
692985,2024-09,2,394.78
692985,2024-10,0,0.0
692985,2024-11,0,0.0
487931,2023-03,0,0.0
487931,2023-04,3,2127.2400000000002
487931,2023-05,6,4254.4800000000005
487931,2023-06,0,0.0
487931,2023-07,5,3545.4000000000005
487931,2023-08,0,0.0
487931,2023-09,6,4254.4800000000005
487931,2023-10,1,709.08
487931,2023-11,1,709.08
487931,2023-12,4,2836.32
487931,2024-01,3,2127.2400000000002
487931,2024-02,3,2127.2400000000002
487931,2024-03,0,0.0
487931,2024-04,2,1418.16
487931,2024-05,2,1418.16
487931,2024-06,5,3545.4000000000005
487931,2024-07,2,1418.16
487931,2024-08,2,1418.16
487931,2024-09,0,0.0
487931,2024-10,0,0.0
487931,2024-11,4,2836.32
901144,2023-03,0,0.0
901144,2023-04,0,0.0
901144,2023-05,2,680.72
901144,2023-06,6,2042.16
901144,2023-07,1,340.36
901144,2023-08,2,680.72
901144,2023-09,2,680.72
901144,2023-10,3,1021.08
901144,2023-11,0,0.0
901144,2023-12,3,1021.08
901144,2024-01,4,1361.44
901144,2024-02,0,0.0
901144,2024-03,2,680.72
901144,2024-04,2,680.72
901144,2024-05,0,0.0
901144,2024-06,0,0.0
901144,2024-07,4,1361.44
901144,2024-08,0,0.0
901144,2024-09,0,0.0
901144,2024-10,3,1021.08
901144,2024-11,3,1021.08
764014,2023-03,0,0.0
764014,2023-04,2,1224.08
764014,2023-05,3,1836.12
764014,2023-06,0,0.0
764014,2023-07,0,0.0
764014,2023-08,4,2448.16
764014,2023-09,0,0.0
764014,2023-10,0,0.0
764014,2023-11,0,0.0
764014,2023-12,8,4896.32
764014,2024-01,0,0.0
764014,2024-02,2,1224.08
764014,2024-03,5,3060.2
764014,2024-04,3,1836.12
764014,2024-05,7,4284.28
764014,2024-06,0,0.0
764014,2024-07,0,0.0
764014,2024-08,2,1224.08
764014,2024-09,2,1224.08
764014,2024-10,0,0.0
764014,2024-11,0,0.0
53833,2023-03,3,404.07
53833,2023-04,0,0.0
53833,2023-05,0,0.0
53833,2023-06,3,404.07
53833,2023-07,3,404.07
53833,2023-08,0,0.0
53833,2023-09,3,404.07
53833,2023-10,0,0.0
53833,2023-11,5,673.45
53833,2023-12,0,0.0
53833,2024-01,4,538.76
53833,2024-02,2,269.38
53833,2024-03,6,808.14
53833,2024-04,3,404.07
53833,2024-05,0,0.0
53833,2024-06,1,134.69
53833,2024-07,2,269.38
53833,2024-08,0,0.0
53833,2024-09,0,0.0
53833,2024-10,1,134.69
53833,2024-11,0,0.0
876139,2023-03,0,0.0
876139,2023-04,3,1247.25
876139,2023-05,5,2078.75
876139,2023-06,0,0.0
876139,2023-07,3,1247.25
876139,2023-08,1,415.75
876139,2023-09,5,2078.75
876139,2023-10,1,415.75
876139,2023-11,4,1663.0
876139,2023-12,3,1247.25
876139,2024-01,0,0.0
876139,2024-02,6,2494.5
876139,2024-03,3,1247.25
876139,2024-04,5,2078.75
876139,2024-05,0,0.0
876139,2024-06,2,831.5
876139,2024-07,3,1247.25
876139,2024-08,1,415.75
876139,2024-09,4,1663.0
876139,2024-10,3,1247.25
876139,2024-11,0,0.0
903336,2023-03,0,0.0
903336,2023-04,2,1103.76
903336,2023-05,0,0.0
903336,2023-06,0,0.0
903336,2023-07,4,2207.52
903336,2023-08,1,551.88
903336,2023-09,6,3311.2799999999997
903336,2023-10,0,0.0
903336,2023-11,3,1655.6399999999999
903336,2023-12,3,1655.6399999999999
903336,2024-01,6,3311.2799999999997
903336,2024-02,2,1103.76
903336,2024-03,1,551.88
903336,2024-04,2,1103.76
903336,2024-05,0,0.0
903336,2024-06,3,1655.6399999999999
903336,2024-07,3,1655.6399999999999
903336,2024-08,3,1655.6399999999999
903336,2024-09,0,0.0
903336,2024-10,3,1655.6399999999999
903336,2024-11,0,0.0
120532,2023-03,0,0.0
120532,2023-04,2,1395.06
120532,2023-05,5,3487.65
120532,2023-06,0,0.0
120532,2023-07,0,0.0
120532,2023-08,0,0.0
120532,2023-09,3,2092.59
120532,2023-10,2,1395.06
120532,2023-11,0,0.0
120532,2023-12,7,4882.71
120532,2024-01,1,697.53
120532,2024-02,5,3487.6499999999996
120532,2024-03,9,6277.77
120532,2024-04,4,2790.12
120532,2024-05,3,2092.59
120532,2024-06,0,0.0
120532,2024-07,2,1395.06
120532,2024-08,6,4185.18
120532,2024-09,0,0.0
120532,2024-10,4,2790.12
120532,2024-11,0,0.0
945635,2023-03,3,2336.7
945635,2023-04,1,778.9
945635,2023-05,3,2336.7
945635,2023-06,0,0.0
945635,2023-07,1,778.9
945635,2023-08,2,1557.8
945635,2023-09,0,0.0
945635,2023-10,0,0.0
945635,2023-11,5,3894.5
945635,2023-12,0,0.0
945635,2024-01,2,1557.8
945635,2024-02,0,0.0
945635,2024-03,0,0.0
945635,2024-04,0,0.0
945635,2024-05,1,778.9
945635,2024-06,3,2336.7
945635,2024-07,0,0.0
945635,2024-08,4,3115.6
945635,2024-09,0,0.0
945635,2024-10,0,0.0
945635,2024-11,0,0.0
760684,2023-03,0,0.0
760684,2023-04,1,71.6
760684,2023-05,3,214.79999999999998
760684,2023-06,1,71.6
760684,2023-07,0,0.0
760684,2023-08,3,214.79999999999998
760684,2023-09,5,358.0
760684,2023-10,0,0.0
760684,2023-11,6,429.59999999999997
760684,2023-12,0,0.0
760684,2024-01,0,0.0
760684,2024-02,4,286.4
