order_id,customer_id,order_date,order_total_clean,payment_method,distance_km,category,customer_segment,promised_minutes,delivery_status,delayed,delay_risk_score,delay_risk_level,delivery_recommendation
690652905,75289676,2024-04-24 17:11:57,1061.7,Cash,1.86,Pharmacy,Inactive,13.0,On Time,0,0.5155431721722421,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
6074452586,78806824,2023-09-01 08:30:26,532.57,Cash,2.12,Fruits & Vegetables,Premium,16.0,On Time,0,0.515533619398288,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
7660037070,82585664,2024-02-16 20:58:57,1474.17,Wallet,1.94,Pet Care,Regular,10.0,On Time,0,0.5154988077195681,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
7510849424,82585664,2024-03-08 04:12:08,342.4,Wallet,3.62,Personal Care,Regular,18.0,On Time,0,0.5153694069456901,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
173709007,43034188,2023-10-09 03:17:24,2307.7200000000003,UPI,1.02,Instant & Frozen Food,Inactive,10.0,Significantly Delayed,1,0.5153069342013945,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
5331747573,3588443,2024-09-30 16:45:59,339.76,Card,1.98,Baby Care,Premium,13.0,On Time,0,0.5152957603363113,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
1092990139,85476508,2024-10-01 01:17:29,229.04,Card,4.37,Baby Care,Inactive,16.0,On Time,0,0.5152934984056986,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
6438392384,29562072,2024-09-14 20:08:42,422.14,Card,3.53,Snacks & Munchies,New,10.0,On Time,0,0.5152764525487609,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
1931703221,62917794,2023-05-08 08:40:11,415.75,Card,3.71,Grocery & Staples,Regular,17.0,On Time,0,0.5152679163146117,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
2888179397,51341672,2023-08-26 18:51:22,288.27,UPI,1.89,Dairy & Breakfast,Regular,18.0,Slightly Delayed,1,0.515244446047534,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
7347109009,75632045,2023-09-24 19:23:21,1264.86,Cash,3.04,Pharmacy,Regular,19.0,Slightly Delayed,1,0.5152078567385161,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
4233626614,24043135,2024-07-28 05:10:33,766.05,Card,1.05,Snacks & Munchies,Inactive,20.0,On Time,0,0.515173423749891,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
9471236505,5540556,2024-10-05 10:53:10,636.42,Cash,2.33,Fruits & Vegetables,Regular,19.0,Significantly Delayed,1,0.5151360664577845,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
1054974834,12272282,2023-05-14 18:40:28,1726.36,Cash,2.36,Baby Care,Regular,18.0,Slightly Delayed,1,0.5151326738770222,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
3717703595,88965399,2023-04-24 21:33:02,463.5,Card,2.48,Dairy & Breakfast,Regular,19.0,On Time,0,0.5151157085899168,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
1690831615,20625627,2023-05-25 17:46:52,174.6,Cash,1.77,Pharmacy,Premium,18.0,On Time,0,0.5151012068104116,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
6314310505,42272393,2024-02-16 04:34:10,896.32,Wallet,1.39,Personal Care,New,12.0,On Time,0,0.5150680506108308,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
6846160702,77661491,2023-07-20 15:58:04,863.4300000000001,Card,1.81,Instant & Frozen Food,New,19.0,On Time,0,0.5150677503180823,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
1921412688,12338529,2023-10-04 14:32:30,1738.44,Cash,2.91,Fruits & Vegetables,New,16.0,On Time,0,0.5150507319658899,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
5682816404,10830043,2023-07-10 14:59:43,1300.4,UPI,2.61,Personal Care,New,12.0,On Time,0,0.515044122273934,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
8278568103,28876580,2024-08-06 01:00:19,2476.38,Wallet,2.32,Fruits & Vegetables,Inactive,19.0,On Time,0,0.5150281190362097,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
356495722,91312072,2024-06-02 00:20:24,288.38,Wallet,4.52,Grocery & Staples,Inactive,14.0,On Time,0,0.515023974681089,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
3666182849,63793401,2024-11-03 11:37:13,931.61,UPI,2.03,Baby Care,Regular,14.0,On Time,0,0.5150051575299944,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
3883638432,6245778,2023-07-26 03:44:48,598.83,UPI,4.79,Dairy & Breakfast,Premium,10.0,Significantly Delayed,1,0.5149861175720793,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
4455336265,43431724,2023-08-30 19:37:06,1270.68,UPI,0.76,Personal Care,New,10.0,On Time,0,0.514955090757008,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
3793977529,21425168,2023-09-02 19:12:26,1202.76,UPI,4.5,Personal Care,New,10.0,On Time,0,0.5149477234147332,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
6834734512,40727086,2023-08-31 23:13:56,1728.6,UPI,4.75,Pharmacy,New,15.0,On Time,0,0.5149438551367027,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
9915229426,12832151,2024-02-03 02:47:57,1755.96,Cash,1.69,Personal Care,Inactive,10.0,On Time,0,0.5149271155699157,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
4284473821,87251489,2024-03-25 08:13:13,425.22,Cash,2.84,Household Care,Premium,16.0,On Time,0,0.5149194705575861,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
2574349065,51547198,2024-04-17 14:33:32,2357.01,Wallet,1.72,Pharmacy,Premium,10.0,On Time,0,0.5148904262045497,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
3983082555,51670882,2023-06-05 05:54:09,231.33,Card,2.56,Household Care,Inactive,20.0,Significantly Delayed,1,0.5148747638222047,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
8545716586,98540377,2024-01-12 13:17:31,247.48,Wallet,0.89,Household Care,Regular,17.0,Slightly Delayed,1,0.514871978618994,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
8993722297,69088723,2023-07-04 15:54:33,254.16,Cash,3.27,Fruits & Vegetables,New,20.0,On Time,0,0.5148712848551209,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
888510905,27824078,2024-06-27 18:06:56,801.84,Cash,1.18,Personal Care,Inactive,12.0,Slightly Delayed,1,0.5148537226204899,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
9776505630,15661674,2023-04-19 03:40:40,2018.19,Card,4.39,Personal Care,Regular,19.0,On Time,0,0.5148005135966957,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
9406096007,67092149,2023-11-24 09:00:17,394.78,Wallet,1.42,Grocery & Staples,Premium,17.0,Slightly Delayed,1,0.5147232422439301,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
2624508626,63262519,2024-02-28 00:12:59,1895.1,Wallet,3.0,Fruits & Vegetables,Regular,15.0,On Time,0,0.5147203941276776,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
5194396051,12338529,2024-10-26 18:11:47,1425.12,Cash,1.52,Instant & Frozen Food,New,19.0,On Time,0,0.5146551426868484,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
4476563699,59222551,2023-09-11 02:29:45,1895.9,UPI,4.52,Fruits & Vegetables,Inactive,18.0,Significantly Delayed,1,0.5146526760251356,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
7877665931,35434373,2023-12-24 09:20:20,975.24,Card,4.69,Grocery & Staples,Premium,14.0,On Time,0,0.51460631929377,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
3441102335,12077371,2023-11-04 00:26:33,2632.29,Wallet,1.66,Fruits & Vegetables,Premium,13.0,On Time,0,0.5145752373360443,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
4117790162,52770036,2023-05-11 23:26:43,1317.72,UPI,3.4,Household Care,New,10.0,On Time,0,0.5145577722380174,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
6657245289,820740,2024-05-20 01:54:03,877.89,Card,2.38,Pharmacy,Premium,20.0,Significantly Delayed,1,0.5145245328015058,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
3917024194,53640286,2024-09-30 20:51:24,426.72,Card,1.01,Baby Care,Premium,14.0,On Time,0,0.5144939483649227,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
1251118825,79592021,2023-05-04 00:13:04,675.63,Cash,1.52,Baby Care,Regular,10.0,Slightly Delayed,1,0.5144496461323196,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
587498345,69863493,2024-06-28 03:45:22,1654.88,Cash,2.64,Baby Care,Regular,19.0,Slightly Delayed,1,0.5144460641891471,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
6418604551,12967305,2023-07-25 19:31:47,218.06,Wallet,2.03,Pet Care,New,10.0,On Time,0,0.5144105102232243,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
8895262247,191616,2023-03-20 03:14:16,947.95,Card,4.62,Fruits & Vegetables,Regular,11.0,Slightly Delayed,1,0.5144017087433171,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
274530126,35278126,2023-04-08 21:52:31,2147.16,Cash,4.22,Pharmacy,Premium,20.0,Significantly Delayed,1,0.5143557560093994,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
1091207520,65559853,2024-10-05 19:02:54,249.54,Card,2.76,Pet Care,Regular,10.0,On Time,0,0.5143125229990562,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
3665334102,51476157,2024-11-04 01:16:31,2570.67,Wallet,1.11,Household Care,Inactive,12.0,Slightly Delayed,1,0.51429609242173,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
3596900942,63349378,2023-11-03 09:38:26,1405.42,Wallet,2.24,Pet Care,Regular,17.0,Slightly Delayed,1,0.5142878700410678,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
8436983782,98896871,2024-10-22 01:59:03,2174.52,Cash,3.44,Dairy & Breakfast,Regular,16.0,On Time,0,0.5142860650431108,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
3236748462,58111297,2024-06-26 10:13:19,2939.9700000000003,UPI,2.9,Instant & Frozen Food,Regular,17.0,On Time,0,0.514273941068701,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
344554037,78847070,2023-11-10 08:19:48,513.5999999999999,Card,2.49,Personal Care,Inactive,15.0,Significantly Delayed,1,0.5142402246683069,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
1954493018,41612464,2024-08-25 16:15:20,343.56,Wallet,3.59,Baby Care,Regular,10.0,On Time,0,0.5142009173867526,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
8357671697,97388817,2024-04-14 00:42:08,783.0899999999999,Wallet,1.14,Pharmacy,Regular,14.0,On Time,0,0.5141245328320201,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
2214666083,66427343,2024-08-13 17:16:09,1713.78,Cash,3.24,Household Care,Premium,16.0,On Time,0,0.5141239449220858,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
9992859795,4356173,2023-11-12 20:07:41,435.0,Wallet,1.55,Fruits & Vegetables,New,10.0,Slightly Delayed,1,0.5140939656333903,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
340451825,87691707,2024-09-25 19:16:34,1524.0,Card,3.79,Household Care,Inactive,17.0,On Time,0,0.514051017285415,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
9395228070,40275138,2024-09-12 19:58:05,632.04,Cash,1.83,Pet Care,Inactive,14.0,On Time,0,0.5140475421487253,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
5302956276,97111069,2024-01-22 22:37:17,1553.31,UPI,3.16,Pharmacy,Inactive,15.0,On Time,0,0.5140316102270713,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
145057465,54923640,2024-11-02 08:51:51,1028.82,Cash,1.62,Pharmacy,Inactive,18.0,On Time,0,0.5140078497265972,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
8708211566,38420886,2023-04-30 20:23:35,97.04,Cash,3.65,Grocery & Staples,New,14.0,Slightly Delayed,1,0.5139923159216018,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
7284991749,65559853,2023-12-10 09:28:57,454.44,Card,2.92,Snacks & Munchies,Regular,19.0,On Time,0,0.5139906939140235,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
2245476104,8628482,2023-06-01 09:19:59,2586.84,Wallet,4.97,Grocery & Staples,New,11.0,On Time,0,0.5139779069705627,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
9004078716,55552600,2023-08-21 08:46:05,1690.35,Card,4.57,Pet Care,Regular,11.0,On Time,0,0.5139440226766863,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
4287631655,6867315,2023-11-15 04:16:13,681.32,Wallet,0.53,Instant & Frozen Food,Premium,19.0,Significantly Delayed,1,0.5139422672908036,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
6888837939,67708491,2024-03-27 14:51:12,985.53,Wallet,1.99,Pharmacy,Inactive,14.0,On Time,0,0.513931526455828,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
2948242102,13189939,2023-10-12 14:54:53,2405.43,Wallet,4.57,Pharmacy,Inactive,20.0,On Time,0,0.5139071397371764,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
2204489775,79257353,2024-05-03 01:11:36,695.82,Card,4.87,Grocery & Staples,New,10.0,On Time,0,0.5138588045914886,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
581178324,12277039,2024-02-17 04:05:04,535.22,Cash,4.11,Snacks & Munchies,Regular,17.0,On Time,0,0.5138495203586358,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
784435014,2684440,2023-10-11 14:46:33,825.46,Cash,1.72,Fruits & Vegetables,Premium,12.0,On Time,0,0.5138053644510917,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
3440579647,89950235,2024-08-05 15:28:00,869.22,UPI,1.99,Fruits & Vegetables,Premium,20.0,On Time,0,0.5138038759064075,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
4265447949,6150721,2024-08-16 02:20:34,822.75,Card,4.0,Baby Care,New,16.0,Significantly Delayed,1,0.5137761124246466,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
4295420935,97185284,2024-09-04 11:38:12,162.7,Wallet,1.26,Pet Care,Regular,13.0,On Time,0,0.5137669779093906,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
5912752928,29562254,2023-12-20 18:21:00,422.87,Wallet,2.49,Dairy & Breakfast,Inactive,10.0,On Time,0,0.5137625146974952,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
1191016829,51661209,2023-06-27 20:22:04,2570.67,Wallet,2.36,Household Care,New,14.0,Slightly Delayed,1,0.5137102864912215,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
5478986113,72089140,2023-04-16 00:26:28,418.48,UPI,3.47,Snacks & Munchies,Regular,14.0,Slightly Delayed,1,0.5136480770205977,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
9102202025,98896871,2024-04-10 07:36:32,2494.29,UPI,0.88,Snacks & Munchies,Regular,15.0,Significantly Delayed,1,0.513646068468822,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
8814435884,69908484,2024-08-11 13:59:47,906.54,Card,0.75,Pet Care,New,12.0,On Time,0,0.5135852043249352,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
6575532281,44149982,2024-03-25 01:04:48,319.8,Wallet,2.84,Personal Care,New,11.0,Significantly Delayed,1,0.5135832000608553,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
9464988762,13567338,2023-10-02 17:16:55,558.24,UPI,3.68,Instant & Frozen Food,Premium,13.0,On Time,0,0.5135654126957924,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
6161193691,55693909,2023-05-30 13:36:08,106.98,Cash,2.46,Instant & Frozen Food,Premium,19.0,On Time,0,0.5135468487321853,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
271744331,47274329,2023-08-21 04:01:18,2843.8500000000004,UPI,3.23,Fruits & Vegetables,New,11.0,On Time,0,0.5135288173630421,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
3136508414,13585482,2024-07-22 15:22:23,2570.67,Cash,4.05,Household Care,Inactive,11.0,On Time,0,0.51346516058987,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
6277509652,71956734,2024-10-31 08:24:42,2014.65,Wallet,2.61,Pet Care,New,13.0,Significantly Delayed,1,0.5134071565405667,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
3746306403,47625855,2023-07-03 01:48:54,354.52,Wallet,4.05,Fruits & Vegetables,New,11.0,On Time,0,0.5134016421898789,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
1564649286,77869660,2023-12-06 03:51:09,1458.84,Card,2.69,Pet Care,Premium,16.0,On Time,0,0.5133946933855879,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
7305353953,42012717,2024-01-04 08:02:14,633.75,Cash,1.58,Dairy & Breakfast,Regular,11.0,Significantly Delayed,1,0.5133878568506938,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
2209550085,56457995,2024-09-07 13:22:14,347.91,Cash,2.99,Grocery & Staples,Inactive,20.0,On Time,0,0.5133638579066458,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
2785412612,60210778,2024-03-18 21:22:29,1836.12,Card,4.99,Grocery & Staples,Regular,13.0,On Time,0,0.513352549615015,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
5863164527,38671747,2023-11-13 17:50:55,321.33,Wallet,2.68,Baby Care,New,18.0,Slightly Delayed,1,0.5133343592383514,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
9006983686,68063317,2023-10-10 00:41:04,2939.9700000000003,Card,2.49,Instant & Frozen Food,Inactive,14.0,Slightly Delayed,1,0.5133029286535171,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
1256718210,6812439,2023-05-24 22:31:15,510.7,UPI,3.15,Snacks & Munchies,Premium,15.0,Slightly Delayed,1,0.5132672743227572,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
9797013595,80571942,2024-05-15 23:55:43,1893.72,Wallet,3.93,Fruits & Vegetables,Regular,19.0,Slightly Delayed,1,0.5132274033367246,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
7416160835,29324437,2023-04-30 11:05:04,869.22,UPI,1.33,Fruits & Vegetables,Premium,15.0,On Time,0,0.5132150878477784,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
1541676341,73660582,2023-08-26 23:35:13,845.74,Cash,4.7,Dairy & Breakfast,Premium,12.0,Slightly Delayed,1,0.5131736341002063,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
6510283268,67383024,2024-06-12 01:40:22,2478.63,Wallet,4.4,Dairy & Breakfast,Premium,17.0,On Time,0,0.5131663565325472,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
9821008306,49433260,2023-04-05 15:32:16,244.05,Wallet,0.74,Pet Care,Premium,20.0,On Time,0,0.5131296358349161,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
6653543195,95334407,2023-09-15 14:53:44,1329.51,Wallet,2.42,Grocery & Staples,Inactive,16.0,Slightly Delayed,1,0.5130668134303521,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
6070154414,45052594,2023-06-19 19:05:34,274.25,Cash,1.12,Baby Care,New,19.0,On Time,0,0.5130361948089023,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
5161988291,65618148,2024-07-01 00:54:01,1829.76,UPI,4.28,Baby Care,Inactive,16.0,On Time,0,0.5130324398765975,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
4989511905,41972994,2023-04-03 00:54:43,1482.51,Card,5.0,Pet Care,Inactive,13.0,On Time,0,0.5130258708791967,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
9232350528,4055790,2023-10-03 08:17:06,1104.4,Cash,1.07,Dairy & Breakfast,Regular,12.0,On Time,0,0.5130100679833682,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
8978231928,73799927,2024-10-30 16:12:20,327.09000000000003,Wallet,0.51,Pet Care,New,19.0,Slightly Delayed,1,0.5129998364396724,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
6694899030,36142455,2024-09-21 16:34:57,2478.63,Card,1.64,Snacks & Munchies,Premium,10.0,Slightly Delayed,1,0.5129914659927911,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
222955546,51661209,2023-09-27 18:47:23,87.3,Wallet,1.31,Pharmacy,New,15.0,Significantly Delayed,1,0.5129454790704118,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
9121393476,57896058,2023-08-01 08:04:38,1101.24,UPI,3.85,Personal Care,Regular,16.0,On Time,0,0.5129432984040954,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
3727646442,12077371,2023-07-21 16:05:58,1176.66,Wallet,1.11,Pet Care,Premium,13.0,On Time,0,0.5128986762025394,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
609162117,85233498,2023-09-23 16:00:38,886.34,Cash,1.8,Grocery & Staples,New,14.0,Significantly Delayed,1,0.5128612371358053,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
7543192113,82898985,2023-12-28 05:43:03,832.06,Cash,3.49,Pharmacy,Regular,12.0,Slightly Delayed,1,0.512855224624482,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
6569836274,5228136,2024-06-24 17:12:34,784.44,Cash,0.84,Pet Care,Premium,18.0,Slightly Delayed,1,0.512837386234159,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
7367673526,97144544,2024-05-01 09:07:52,2405.43,Cash,1.77,Pharmacy,Regular,11.0,On Time,0,0.5128354723370904,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
5842420654,43307488,2024-05-06 11:58:12,1765.02,Wallet,2.08,Dairy & Breakfast,Regular,18.0,Slightly Delayed,1,0.5128230572019354,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
1357352531,9246851,2023-06-07 13:43:08,1845.28,Card,2.03,Dairy & Breakfast,New,16.0,On Time,0,0.5127784101115108,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
2272882287,25641500,2024-07-12 23:06:58,1418.16,Card,2.72,Grocery & Staples,Premium,15.0,Slightly Delayed,1,0.5127362346051008,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
7854526965,48228547,2023-08-18 07:47:47,305.1,Cash,4.21,Snacks & Munchies,Inactive,19.0,Slightly Delayed,1,0.5127320540621602,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
9696598689,7288562,2023-08-24 18:13:31,1902.86,Card,4.6,Dairy & Breakfast,New,12.0,Slightly Delayed,1,0.512730834613825,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
2369121788,60062501,2024-05-28 21:18:47,822.63,UPI,4.9,Pharmacy,New,19.0,On Time,0,0.5126332877388288,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
1978476136,97315135,2024-06-22 20:14:13,309.0,Wallet,1.43,Dairy & Breakfast,New,15.0,On Time,0,0.5125898926327093,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
7087374685,48268435,2024-09-21 17:43:45,637.83,Cash,1.4,Household Care,Inactive,11.0,On Time,0,0.5125636564453213,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
7596333614,88684966,2023-03-30 05:26:58,595.36,Card,4.44,Snacks & Munchies,New,10.0,On Time,0,0.512519145473391,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
1683118802,92306841,2023-12-17 15:28:55,1897.29,Cash,1.25,Pharmacy,New,18.0,On Time,0,0.5125110864148957,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
9938820107,27304727,2023-11-07 10:46:13,2794.83,Cash,2.65,Baby Care,Regular,16.0,On Time,0,0.512506264954425,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
277700053,1174162,2023-08-15 19:15:25,1016.0,UPI,4.98,Household Care,Premium,11.0,On Time,0,0.5124739026376255,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
3420357591,86444757,2024-07-10 22:01:15,915.45,Card,2.6,Household Care,New,13.0,On Time,0,0.5124682721874084,Medium,"Cần theo dõi, chưa cần ưu tiên cao nhưng không nên bỏ qua."
