product_id,product_name,category,brand,price,mrp,margin_percentage,shelf_life_days,total_quantity_sold,total_revenue,estimated_profit,average_selling_price,discount_rate,mean_monthly_demand,std_monthly_demand,demand_cv,active_months,sales_frequency_score,abc_class,xyz_class,priority_score,priority_level,kmeans_cluster,cluster_priority_rank,recommended_action
26060,Vitamins,Pharmacy,Shah and Sons,342.94,428.67,20.0,365,41,14060.539999999999,2812.1079999999997,342.94,0.19999066881283975,1.9523809523809523,1.7457431218879391,0.8941611112108957,13,0.6190476190476191,B,X,0.6087987092679975,Medium,0,3,Standard management: duy trì chính sách danh mục thông thường.
587645,Vitamins,Pharmacy,"Sura, Pillay and Mammen",801.81,1002.26,20.0,365,30,24054.3,4810.86,801.8100000000001,0.19999800450980787,1.4285714285714286,1.776835067512699,1.2437845472588893,11,0.5238095238095238,A,Z,0.6087098058393946,Medium,0,3,High-value volatile product: duy trì nhưng cần theo dõi biến động nhu cầu.
741341,Eggs,Dairy & Breakfast,Prasad LLC,923.84,1154.8,20.0,7,19,17552.96,3510.5919999999996,923.8399999999999,0.19999999999999993,0.9047619047619048,1.3749458863810569,1.519677032315905,7,0.3333333333333333,A,Z,0.6086462200749224,Medium,2,1,High-value volatile product: duy trì nhưng cần theo dõi biến động nhu cầu.
894539,Dish Soap,Household Care,"Pall, Sule and Sood",445.48,593.97,25.0,365,35,15591.800000000001,3897.95,445.4800000000001,0.24999579103321717,1.6666666666666667,1.879716290649558,1.1278297743897348,12,0.5714285714285714,A,Y,0.6073304799144174,Medium,0,3,High-value volatile product: duy trì nhưng cần theo dõi biến động nhu cầu.
137909,Cough Syrup,Pharmacy,Dalal PLC,864.3,1080.37,20.0,365,29,25064.699999999997,5012.94,864.3,0.19999629756472315,1.380952380952381,1.7741530507876278,1.2847315195358684,10,0.47619047619047616,A,Z,0.6066695104677557,Medium,0,3,High-value volatile product: duy trì nhưng cần theo dõi biến động nhu cầu.
578097,Nuts,Snacks & Munchies,Jha Group,267.61,411.71,35.0,90,26,6957.860000000001,2435.251,267.61,0.35000364334118667,1.2380952380952381,1.3749458863810569,1.1105332159231613,12,0.5714285714285714,C,Y,0.6056632205263586,Medium,1,2,"Pricing review: giảm giá cao nhưng doanh thu thấp, cần xem xét lại chính sách giá."
563740,Chips,Snacks & Munchies,Mann-Kapadia,96.33,148.2,35.0,90,39,3756.87,1314.9044999999999,96.33,0.35,1.8571428571428572,1.5259657363687524,0.8216738580447128,16,0.7619047619047619,C,X,0.6018792072254815,Medium,1,2,"Pricing review: giảm giá cao nhưng doanh thu thấp, cần xem xét lại chính sách giá."
525531,Dog Food,Pet Care,Sandal PLC,831.1,1278.62,35.0,365,23,19115.3,6690.355,831.1000000000001,0.3500023462795826,1.0952380952380953,1.578124263319017,1.4408960665086674,10,0.47619047619047616,A,Z,0.6004282729294421,Medium,1,2,High-value volatile product: duy trì nhưng cần theo dõi biến động nhu cầu.
500739,Bread,Dairy & Breakfast,Aggarwal Group,359.98,449.98,20.0,7,28,10079.44,2015.8880000000001,359.9800000000001,0.20000888928396818,1.3333333333333333,1.8257418583505536,1.3693063937629153,9,0.42857142857142855,B,Z,0.59881638806854,Medium,2,1,"Shelf-life attention: sản phẩm có giá trị nhưng hạn sử dụng ngắn, cần kiểm soát vòng đời bán."
679865,Wheat Flour,Grocery & Staples,Memon-Barad,347.91,409.31,15.0,365,47,16351.77,2452.7655,347.91,0.15000855097603277,2.238095238095238,2.4880667576405964,1.1116894023500536,14,0.6666666666666666,A,Y,0.5982385439407067,Medium,0,3,High-value volatile product: duy trì nhưng cần theo dõi biến động nhu cầu.
564692,Cat Food,Pet Care,"Krishna, Bail and Dyal",215.65,331.77,35.0,365,43,9272.95,3245.5325,215.65,0.3500015070681496,2.0476190476190474,2.635833653252619,1.2872675981001163,13,0.6190476190476191,B,Z,0.5968243509150714,Medium,1,2,"Growth candidate: sản phẩm có lợi nhuận tốt, có thể cân nhắc thúc đẩy bán hàng."
764014,Salt,Grocery & Staples,"Grewal, Swamy and Dayal",612.04,720.05,15.0,365,38,23257.519999999997,3488.6279999999992,612.04,0.1500034719811124,1.8095238095238095,2.441701202421124,1.3493611908116738,10,0.47619047619047616,A,Z,0.5967014439813273,Medium,0,3,High-value volatile product: duy trì nhưng cần theo dõi biến động nhu cầu.
799688,Lotion,Personal Care,Arora LLC,309.62,476.34,35.0,365,32,9907.84,3467.744,309.62,0.35000209934080695,1.5238095238095237,1.53684897172909,1.0085571376972153,14,0.6666666666666666,B,X,0.5954379803444434,Medium,1,2,"Growth candidate: sản phẩm có lợi nhuận tốt, có thể cân nhắc thúc đẩy bán hàng."
798639,Eggs,Dairy & Breakfast,Subramaniam LLC,211.25,264.06,20.0,7,33,6971.25,1394.25,211.25,0.19999242596379613,1.5714285714285714,1.7484687178050562,1.1126619113304903,12,0.5714285714285714,C,Y,0.5950809039934934,Medium,2,1,Low contribution: duy trì ở mức ưu tiên thấp hoặc đánh giá lại danh mục.
851978,Vitamins,Pharmacy,Parsa-Bala,715.72,894.65,20.0,365,29,20755.88,4151.176,715.72,0.19999999999999996,1.380952380952381,1.6271505915615334,1.1782814628549034,10,0.47619047619047616,A,Y,0.5945852523247637,Medium,0,3,High-value volatile product: duy trì nhưng cần theo dõi biến động nhu cầu.
33955,Frozen Pizza,Instant & Frozen Food,Baral Group,186.08,310.13,40.0,180,34,6326.72,2530.688,186.08,0.3999935510914777,1.619047619047619,2.2243244025139517,1.3738474250821466,11,0.5238095238095238,C,Z,0.5938598343291227,Medium,1,2,"Review candidate: đóng góp thấp và nhu cầu biến động cao, cần xem xét lại mức ưu tiên."
462526,Curd,Dairy & Breakfast,Pau and Sons,449.97,562.46,20.0,7,25,11249.25,2249.85,449.96999999999997,0.19999644419158696,1.1904761904761905,1.7210185245675775,1.4456555606367651,9,0.42857142857142855,B,Z,0.5936272033297767,Medium,2,1,"Shelf-life attention: sản phẩm có giá trị nhưng hạn sử dụng ngắn, cần kiểm soát vòng đời bán."
952124,Onions,Fruits & Vegetables,"Wali, Sood and Bala",127.08,169.44,25.0,3,39,4956.12,1239.03,127.08,0.25,1.8571428571428572,2.2200386097028644,1.1954054052246192,14,0.6666666666666666,C,Y,0.5910556472629871,Medium,2,1,Low contribution: duy trì ở mức ưu tiên thấp hoặc đánh giá lại danh mục.
385113,Lotion,Personal Care,"Sampath, Mane and Mody",816.38,1255.97,35.0,365,22,17960.36,6286.126,816.38,0.3500003980986807,1.0476190476190477,1.499206139134658,1.4310604055376281,9,0.42857142857142855,A,Z,0.5901913479833137,Medium,1,2,High-value volatile product: duy trì nhưng cần theo dõi biến động nhu cầu.
451933,Wheat Flour,Grocery & Staples,Nadig Ltd,568.94,669.34,15.0,365,34,19343.960000000003,2901.594,568.94,0.14999850599097614,1.619047619047619,1.6874889770363086,1.0422726034636023,13,0.6190476190476191,A,X,0.5891028953894974,Medium,0,3,Core product: ưu tiên duy trì và đảm bảo luôn có trong danh mục.
592784,Biscuits,Snacks & Munchies,"Andra, Mander and Kari",280.35,431.31,35.0,90,23,6448.05,2256.8175,280.35,0.3500034777770049,1.0952380952380953,1.1791845447071425,1.0766467582108692,12,0.5714285714285714,C,Y,0.5880917978872422,Medium,1,2,"Pricing review: giảm giá cao nhưng doanh thu thấp, cần xem xét lại chính sách giá."
219598,Shampoo,Personal Care,Arora-Magar,367.08,564.74,35.0,365,32,11746.56,4111.295999999999,367.08,0.35000177072635197,1.5238095238095237,2.064438122566225,1.3547875179340854,10,0.47619047619047616,B,Z,0.5875654492232077,Medium,1,2,"Growth candidate: sản phẩm có lợi nhuận tốt, có thể cân nhắc thúc đẩy bán hàng."
587420,Cookies,Snacks & Munchies,Raj and Sons,357.42,549.88,35.0,90,24,8578.08,3002.328,357.42,0.3500036371571979,1.1428571428571428,1.7968225924034427,1.5722197683530124,8,0.38095238095238093,B,Z,0.5854314940712577,Medium,1,2,"Growth candidate: sản phẩm có lợi nhuận tốt, có thể cân nhắc thúc đẩy bán hàng."
243235,Cat Food,Pet Care,Batta Inc,109.03,167.74,35.0,365,50,5451.5,1908.025,109.03,0.35000596160724934,2.380952380952381,2.2017309208027775,0.9247269867371666,14,0.6666666666666666,C,X,0.5825764176221266,Medium,1,2,"Pricing review: giảm giá cao nhưng doanh thu thấp, cần xem xét lại chính sách giá."
953175,Baby Food,Baby Care,Sehgal-Nagarajan,225.21,321.73,30.0,365,41,9233.61,2770.0830000000005,225.20999999999998,0.3000031081963137,1.9523809523809523,2.3124919562279667,1.1844470995313976,12,0.5714285714285714,B,Y,0.5818828408386243,Medium,1,2,Standard management: duy trì chính sách danh mục thông thường.
859361,Shampoo,Personal Care,Mitter Group,432.39,665.22,35.0,365,29,12539.31,4388.7585,432.39,0.3500045097862362,1.380952380952381,1.93587681623058,1.4018418324428337,11,0.5238095238095238,B,Z,0.581258478918211,Medium,1,2,"Growth candidate: sản phẩm có lợi nhuận tốt, có thể cân nhắc thúc đẩy bán hàng."
513199,Cola,Cold Drinks & Juices,Rastogi Inc,422.23,603.19,30.0,180,25,10555.75,3166.725,422.23,0.300004973557254,1.1904761904761905,1.691716513457489,1.4210418713042907,9,0.42857142857142855,B,Z,0.5805354119932985,Medium,1,2,Standard management: duy trì chính sách danh mục thông thường.
196719,Bananas,Fruits & Vegetables,Yogi Group,217.5,290.0,25.0,3,27,5872.5,1468.125,217.5,0.25,1.2857142857142858,1.4192553379451192,1.1038652628462038,11,0.5238095238095238,C,Y,0.5795826674892361,Medium,2,1,Low contribution: duy trì ở mức ưu tiên thấp hoặc đánh giá lại danh mục.
753354,Shampoo,Personal Care,Sant-Mahajan,423.56,651.63,35.0,365,27,11436.12,4002.6420000000003,423.56,0.3499992326933996,1.2857142857142858,1.5537971921347118,1.2085089272158869,9,0.42857142857142855,B,Y,0.5789301588445387,Medium,1,2,"Growth candidate: sản phẩm có lợi nhuận tốt, có thể cân nhắc thúc đẩy bán hàng."
888807,Bread,Dairy & Breakfast,Arya Group,230.58,288.23,20.0,7,31,7147.9800000000005,1429.596,230.58,0.2000138778059189,1.4761904761904763,1.9136103997169231,1.2963167223888834,10,0.47619047619047616,C,Z,0.5777733092305246,Medium,2,1,"Review candidate: đóng góp thấp và nhu cầu biến động cao, cần xem xét lại mức ưu tiên."
747801,Toilet Cleaner,Household Care,Saha-Vora,277.76,370.35,25.0,365,36,9999.36,2499.84,277.76,0.2500067503712705,1.7142857142857142,1.6168752933623902,0.9431772544613943,14,0.6666666666666666,B,X,0.5767142704198581,Medium,0,3,Standard management: duy trì chính sách danh mục thông thường.
120385,Pet Treats,Pet Care,Dubey-Sarin,597.91,919.86,35.0,365,25,14947.75,5231.7125,597.91,0.3499989128780467,1.1904761904761905,1.8606194564995715,1.5629203434596401,10,0.47619047619047616,B,Z,0.5732636982105868,Medium,1,2,"Growth candidate: sản phẩm có lợi nhuận tốt, có thể cân nhắc thúc đẩy bán hàng."
658389,Popcorn,Snacks & Munchies,"Chanda, Som and Vohra",152.55,234.69,35.0,90,29,4423.950000000001,1548.3825000000004,152.55,0.3499936085900549,1.380952380952381,1.5321941938341392,1.1095199334661008,12,0.5714285714285714,C,Y,0.5683079752712052,Medium,1,2,Low contribution: duy trì ở mức ưu tiên thấp hoặc đánh giá lại danh mục.
721521,Rice,Grocery & Staples,"Ramanathan, Agarwal and Baria",417.39,491.05,15.0,365,36,15026.039999999999,2253.906,417.39,0.1500050911312494,1.7142857142857142,1.7928429140015905,1.0458250331675945,13,0.6190476190476191,B,X,0.5676269628536326,Medium,0,3,Standard management: duy trì chính sách danh mục thông thường.
589812,Detergent,Household Care,Bir PLC,163.03,217.37,25.0,365,47,7662.41,1915.6025,163.03,0.24998849887288954,2.238095238095238,2.3854719010032777,1.0658491472567837,13,0.6190476190476191,B,X,0.5657398385479173,Medium,0,3,Standard management: duy trì chính sách danh mục thông thường.
272170,Ice Cream,Instant & Frozen Food,Purohit Group,140.8,234.67,40.0,180,29,4083.2000000000003,1633.28,140.8,0.4000085226062129,1.380952380952381,1.2835961388299075,0.92950065225614,13,0.6190476190476191,C,X,0.5648914229849421,Low,1,2,"Pricing review: giảm giá cao nhưng doanh thu thấp, cần xem xét lại chính sách giá."
52729,Cat Food,Pet Care,Saini LLC,316.02,486.18,35.0,365,30,9480.599999999999,3318.2099999999996,316.02,0.3499938294458843,1.4285714285714286,1.8322507626258084,1.2825755338380658,12,0.5714285714285714,B,Z,0.5637999825588479,Low,1,2,"Growth candidate: sản phẩm có lợi nhuận tốt, có thể cân nhắc thúc đẩy bán hàng."
287070,Wheat Flour,Grocery & Staples,"Gala, Magar and Rajagopal",443.17,521.38,15.0,365,36,15954.12,2393.1180000000004,443.16999999999996,0.15000575396064286,1.7142857142857142,2.1010201603710787,1.225595093549796,12,0.5714285714285714,A,Z,0.5605107235072792,Low,0,3,High-value volatile product: duy trì nhưng cần theo dõi biến động nhu cầu.
140154,Shampoo,Personal Care,Malhotra LLC,171.2,263.38,35.0,365,39,6676.799999999999,2336.8799999999997,171.2,0.34998860961348627,1.8571428571428572,2.197401062294143,1.183215956619923,11,0.5238095238095238,C,Y,0.5599577236542179,Low,1,2,Low contribution: duy trì ở mức ưu tiên thấp hoặc đánh giá lại danh mục.
712307,Orange Juice,Cold Drinks & Juices,Chana LLC,264.89,378.41,30.0,180,31,8211.59,2463.4770000000003,264.89,0.29999207209111817,1.4761904761904763,2.441701202421124,1.6540556532530193,10,0.47619047619047616,B,Z,0.5575093566693806,Low,1,2,Standard management: duy trì chính sách danh mục thông thường.
901144,Sugar,Grocery & Staples,Deo-Kamdar,340.36,400.42,15.0,365,37,12593.32,1888.9979999999998,340.36,0.14999250786673993,1.7619047619047619,1.729299335128592,0.9814942172351467,13,0.6190476190476191,B,X,0.5563833036000996,Low,0,3,Standard management: duy trì chính sách danh mục thông thường.
274207,Cough Syrup,Pharmacy,"Savant, Batta and Mander",328.51,410.64,20.0,365,35,11497.85,2299.57,328.51,0.20000487044613285,1.6666666666666667,1.9061304607327731,1.1436782764396638,13,0.6190476190476191,B,Y,0.5529295411498805,Low,0,3,Standard management: duy trì chính sách danh mục thông thường.
317242,Pulses,Grocery & Staples,Rastogi Group,198.15,233.12,15.0,365,51,10105.650000000001,1515.8475000000003,198.15000000000003,0.15000857927247768,2.4285714285714284,2.7851647809677003,1.1468325568690532,11,0.5238095238095238,B,Y,0.5525612488230884,Low,0,3,Standard management: duy trì chính sách danh mục thông thường.
57405,Baby Food,Baby Care,Srinivas PLC,607.67,868.1,30.0,365,26,15799.419999999998,4739.826,607.67,0.30000000000000004,1.2380952380952381,2.1887156486113475,1.7678087931091653,7,0.3333333333333333,A,Z,0.5501713938616885,Low,1,2,High-value volatile product: duy trì nhưng cần theo dõi biến động nhu cầu.
440875,Baby Wipes,Baby Care,Loyal Inc,275.03,392.9,30.0,365,31,8525.929999999998,2557.7789999999995,275.03,0.30000000000000004,1.4761904761904763,1.661897939677633,1.125801830104203,12,0.5714285714285714,B,Y,0.5500528481767344,Low,1,2,Standard management: duy trì chính sách danh mục thông thường.
818990,Tomatoes,Fruits & Vegetables,Dugar Group,163.55,218.07,25.0,3,27,4415.85,1103.9625,163.55,0.25001146420874026,1.2857142857142858,1.4880476182856899,1.1573703697777586,11,0.5238095238095238,C,Y,0.5452380998004209,Low,3,4,Low contribution: duy trì ở mức ưu tiên thấp hoặc đánh giá lại danh mục.
677169,Cough Syrup,Pharmacy,Char-Divan,261.03,326.29,20.0,365,38,9919.14,1983.828,261.03,0.20000612951668775,1.8095238095238095,2.11232212550661,1.167335911464179,14,0.6666666666666666,B,Y,0.5436053364804593,Low,0,3,Standard management: duy trì chính sách danh mục thông thường.
863930,Shampoo,Personal Care,"Sathe, Agarwal and Dhar",242.57,373.18,35.0,365,30,7277.1,2546.985,242.57,0.3499919609839756,1.4285714285714286,1.6903085094570331,1.1832159566199232,10,0.47619047619047616,C,Y,0.543110533365206,Low,1,2,Low contribution: duy trì ở mức ưu tiên thấp hoặc đánh giá lại danh mục.
689769,Frozen Vegetables,Instant & Frozen Food,Kothari-Datta,46.62,77.7,40.0,180,51,2377.62,951.0479999999999,46.62,0.4000000000000001,2.4285714285714284,2.942302305532669,1.2115362434546286,13,0.6190476190476191,C,Y,0.5423193665949444,Low,1,2,"Pricing review: giảm giá cao nhưng doanh thu thấp, cần xem xét lại chính sách giá."
144124,Detergent,Household Care,Lalla-Srinivasan,162.67,216.89,25.0,365,44,7157.48,1789.37,162.67,0.24998847341970584,2.0952380952380953,2.527939119218695,1.2065163978089224,14,0.6666666666666666,C,Y,0.5413427755150535,Low,0,3,Low contribution: duy trì ở mức ưu tiên thấp hoặc đánh giá lại danh mục.
704868,Detergent,Household Care,"Parikh, Oak and Kara",193.46,257.95,25.0,365,37,7158.02,1789.505,193.46,0.2500096918007365,1.7619047619047619,1.7579750255553093,0.9977696090989593,14,0.6666666666666666,C,X,0.539767650459532,Low,0,3,Low contribution: duy trì ở mức ưu tiên thấp hoặc đánh giá lại danh mục.
945635,Pulses,Grocery & Staples,Balasubramanian PLC,778.9,916.35,15.0,365,25,19472.5,2920.875,778.9,0.14999727178479844,1.1904761904761905,1.569045812557671,1.3179984825484437,10,0.47619047619047616,A,Z,0.5387811590277215,Low,0,3,High-value volatile product: duy trì nhưng cần theo dõi biến động nhu cầu.
6405,Baby Food,Baby Care,Kashyap-Reddy,236.51,337.87,30.0,365,34,8041.34,2412.402,236.51000000000002,0.2999970402817652,1.619047619047619,2.1325147238926743,1.3171414471101812,11,0.5238095238095238,B,Z,0.5386077477124599,Low,1,2,Standard management: duy trì chính sách danh mục thông thường.
4452,Baby Wipes,Baby Care,Morar-Mistry,169.88,242.69,30.0,365,39,6625.32,1987.5959999999998,169.88,0.3000123614487618,1.8571428571428572,2.3512914384591777,1.2660800053241725,12,0.5714285714285714,C,Z,0.5354550956002024,Low,1,2,"Review candidate: đóng góp thấp và nhu cầu biến động cao, cần xem xét lại mức ưu tiên."
448752,Toilet Cleaner,Household Care,Batta-Doctor,160.07,213.43,25.0,365,41,6562.87,1640.7175,160.07,0.2500117134423465,1.9523809523809523,2.1089378956287566,1.0801877026391193,12,0.5714285714285714,C,Y,0.5345574228398555,Low,0,3,Low contribution: duy trì ở mức ưu tiên thấp hoặc đánh giá lại danh mục.
131748,Dog Food,Pet Care,"Shroff, Wason and Dugar",81.35,125.15,35.0,365,49,3986.1499999999996,1395.1525,81.35,0.34998002397123457,2.3333333333333335,2.594866727470475,1.1120857403444893,14,0.6666666666666666,C,Y,0.5331846424556388,Low,1,2,Low contribution: duy trì ở mức ưu tiên thấp hoặc đánh giá lại danh mục.
94225,Toilet Cleaner,Household Care,"Gulati, Ram and Sarkar",77.11,102.81,25.0,365,54,4163.94,1040.985,77.11,0.24997568329928999,2.5714285714285716,2.1580414400893364,0.8392383378125197,16,0.7619047619047619,C,X,0.531756283636249,Low,0,3,Low contribution: duy trì ở mức ưu tiên thấp hoặc đánh giá lại danh mục.
9436,Toothpaste,Personal Care,Naidu PLC,88.43,136.05,35.0,365,44,3890.92,1361.8220000000001,88.43,0.3500183755972069,2.0952380952380953,2.0224925687072846,0.9652805441557494,13,0.6190476190476191,C,X,0.5308809824998839,Low,1,2,"Pricing review: giảm giá cao nhưng doanh thu thấp, cần xem xét lại chính sách giá."
771228,Pet Treats,Pet Care,Raja and Sons,83.18,127.97,35.0,365,46,3826.28,1339.198,83.18,0.3500039071657419,2.1904761904761907,2.2275333357561142,1.0169173924103998,12,0.5714285714285714,C,X,0.5296599087414752,Low,1,2,"Pricing review: giảm giá cao nhưng doanh thu thấp, cần xem xét lại chính sách giá."
784827,Baby Wipes,Baby Care,Balakrishnan Ltd,274.25,391.79,30.0,365,31,8501.75,2550.525,274.25,0.30000765716327626,1.4761904761904763,2.2938842084780044,1.553921560581874,10,0.47619047619047616,B,Z,0.517615628372935,Low,3,4,Standard management: duy trì chính sách danh mục thông thường.
837480,Cough Syrup,Pharmacy,Edwin and Sons,217.4,271.75,20.0,365,39,8478.6,1695.72,217.4,0.19999999999999998,1.8571428571428572,2.475595166534995,1.3330127819803819,12,0.5714285714285714,B,Z,0.5170560544652699,Low,0,3,Standard management: duy trì chính sách danh mục thông thường.
700048,Dish Soap,Household Care,Khalsa-Bhavsar,141.28,188.37,25.0,365,39,5509.92,1377.48,141.28,0.24998672824759782,1.8571428571428572,1.9309509130403675,1.0397427993294286,15,0.7142857142857143,C,X,0.5140090603761275,Low,3,4,Low contribution: duy trì ở mức ưu tiên thấp hoặc đánh giá lại danh mục.
818522,Cheese,Dairy & Breakfast,Hora-Roy,96.09,120.11,20.0,7,39,3747.5099999999998,749.502,96.09,0.19998334859711928,1.8571428571428572,2.971291205616075,1.5999260337932713,9,0.42857142857142855,C,Z,0.5090615852547565,Low,3,4,"Review candidate: đóng góp thấp và nhu cầu biến động cao, cần xem xét lại mức ưu tiên."
962591,Orange Juice,Cold Drinks & Juices,Murthy-Kaul,130.01,185.73,30.0,180,27,3510.2699999999995,1053.081,130.01,0.3000053841598019,1.2857142857142858,1.1892374507581378,0.9249624617007738,14,0.6666666666666666,C,X,0.5081920970784152,Low,3,4,Low contribution: duy trì ở mức ưu tiên thấp hoặc đánh giá lại danh mục.
11422,Potatoes,Fruits & Vegetables,Ramaswamy-Tata,127.16,169.55,25.0,3,27,3433.32,858.33,127.16,0.25001474491300507,1.2857142857142858,1.6775832957816772,1.3047870078301933,12,0.5714285714285714,C,Z,0.5074023580434295,Low,3,4,"Review candidate: đóng góp thấp và nhu cầu biến động cao, cần xem xét lại mức ưu tiên."
298985,Vitamins,Pharmacy,"Ramanathan, Joshi and Srinivasan",183.76,229.7,20.0,365,38,6982.879999999999,1396.5759999999998,183.76,0.2,1.8095238095238095,2.1358615970855324,1.1803445668104258,13,0.6190476190476191,C,Y,0.5052823439346211,Low,0,3,Low contribution: duy trì ở mức ưu tiên thấp hoặc đánh giá lại danh mục.
677542,Toilet Cleaner,Household Care,Thaman-Lanka,212.61,283.48,25.0,365,32,6803.52,1700.88,212.61,0.25,1.5238095238095237,2.0885173597326796,1.370589517324571,10,0.47619047619047616,C,Z,0.4919840495929158,Low,3,4,"Review candidate: đóng góp thấp và nhu cầu biến động cao, cần xem xét lại mức ưu tiên."
706112,Vitamins,Pharmacy,"Magar, Gara and Garg",478.79,598.49,20.0,365,23,11012.17,2202.4339999999997,478.7900000000001,0.2000033417433875,1.0952380952380953,1.5781242633190171,1.4408960665086676,8,0.38095238095238093,B,Z,0.4846556567310234,Low,3,4,Standard management: duy trì chính sách danh mục thông thường.
930284,Baby Food,Baby Care,"Garg, Saraf and Dutta",189.47,270.67,30.0,365,28,5305.16,1591.5479999999998,189.47,0.29999630546421846,1.3333333333333333,1.7701224063135672,1.3275918047351756,10,0.47619047619047616,C,Z,0.4743812410776882,Low,3,4,"Review candidate: đóng góp thấp và nhu cầu biến động cao, cần xem xét lại mức ưu tiên."
154179,Pain Reliever,Pharmacy,"Barad, Devi and Andra",582.87,728.59,20.0,365,20,11657.4,2331.48,582.87,0.20000274502806795,0.9523809523809523,1.4309504001254019,1.502497920131672,9,0.42857142857142855,B,Z,0.4724657077056803,Low,3,4,Standard management: duy trì chính sách danh mục thông thường.
697683,Toilet Cleaner,Household Care,"Murty, Varghese and Saxena",123.74,164.99,25.0,365,37,4578.38,1144.595,123.74,0.2500151524334809,1.7619047619047619,2.2562083659263807,1.2805506941744322,11,0.5238095238095238,C,Z,0.47099703882592303,Low,3,4,"Review candidate: đóng góp thấp và nhu cầu biến động cao, cần xem xét lại mức ưu tiên."
757274,Pet Treats,Pet Care,"Minhas, Kapoor and Sethi",98.32,151.26,35.0,365,36,3539.5199999999995,1238.8319999999999,98.32,0.3499933888668518,1.7142857142857142,2.4727081741050063,1.4424131015612538,14,0.6666666666666666,C,Z,0.4650244963950191,Low,3,4,"Review candidate: đóng góp thấp và nhu cầu biến động cao, cần xem xét lại mức ưu tiên."
461804,Sugar,Grocery & Staples,"Ghose, Ben and Divan",310.69,365.52,15.0,365,28,8699.32,1304.898,310.69,0.15000547165681766,1.3333333333333333,1.8529256146249728,1.3896942109687298,12,0.5714285714285714,B,Z,0.4588050132908412,Low,3,4,Standard management: duy trì chính sách danh mục thông thường.
354409,Pulses,Grocery & Staples,Bose-Pandit,325.08,382.45,15.0,365,27,8777.16,1316.5739999999998,325.08,0.1500065368021964,1.2857142857142858,1.7928429140015905,1.3944333775567925,10,0.47619047619047616,B,Z,0.4558164541415799,Low,3,4,Standard management: duy trì chính sách danh mục thông thường.
187399,Frozen Pizza,Instant & Frozen Food,Chauhan Inc,53.49,89.15,40.0,180,32,1711.68,684.672,53.49,0.4,1.5238095238095237,1.9904534061124775,1.3062350477613134,11,0.5238095238095238,C,Z,0.45386383125320645,Low,3,4,"Review candidate: đóng góp thấp và nhu cầu biến động cao, cần xem xét lại mức ưu tiên."
937542,Wheat Flour,Grocery & Staples,Khurana and Sons,97.04,114.16,15.0,365,43,4172.72,625.908,97.04,0.1499649614576033,2.0476190476190474,2.178903175365773,1.064115504248401,13,0.6190476190476191,C,X,0.44763329706643173,Low,3,4,Low contribution: duy trì ở mức ưu tiên thấp hoặc đánh giá lại danh mục.
217710,Eggs,Dairy & Breakfast,Rout-Sarna,58.59,73.24,20.0,7,31,1816.2900000000002,363.25800000000004,58.59,0.20002730748225003,1.4761904761904763,1.6315344807587615,1.1052330353527093,12,0.5714285714285714,C,Y,0.44641942301872145,Low,3,4,Low contribution: duy trì ở mức ưu tiên thấp hoặc đánh giá lại danh mục.
53833,Rice,Grocery & Staples,Tella-Master,134.69,158.46,15.0,365,36,4848.84,727.326,134.69,0.15000631074088103,1.7142857142857142,1.8746428231227712,1.0935416468216166,12,0.5714285714285714,C,Y,0.44371543089574866,Low,3,4,Low contribution: duy trì ở mức ưu tiên thấp hoặc đánh giá lại danh mục.
890623,Onions,Fruits & Vegetables,"Sangha, Nagar and Varty",354.52,472.69,25.0,3,13,4608.76,1152.19,354.52,0.24999471112145386,0.6190476190476191,1.1169686869465265,1.8043340327597734,7,0.3333333333333333,C,Z,0.4304992338152541,Low,3,4,"Review candidate: đóng góp thấp và nhu cầu biến động cao, cần xem xét lại mức ưu tiên."
124290,Lotion,Personal Care,Sachdev Group,39.65,61.0,35.0,365,43,1704.9499999999998,596.7325,39.65,0.35000000000000003,2.0476190476190474,2.2688364964490164,1.108036428498357,12,0.5714285714285714,C,Y,0.43011647214346926,Low,3,4,"Pricing review: giảm giá cao nhưng doanh thu thấp, cần xem xét lại chính sách giá."
449106,Soap,Personal Care,"Shere, Thakur and Naik",48.55,74.69,35.0,365,37,1796.35,628.7225,48.55,0.3499799169902263,1.7619047619047619,1.7579750255553093,0.9977696090989593,13,0.6190476190476191,C,X,0.4289866785471499,Low,3,4,Low contribution: duy trì ở mức ưu tiên thấp hoặc đánh giá lại danh mục.
492958,Lotion,Personal Care,Acharya PLC,84.2,129.54,35.0,365,27,2273.4,795.69,84.2,0.3500077196232823,1.2857142857142858,1.1892374507581378,0.9249624617007738,13,0.6190476190476191,C,X,0.42833643176141634,Low,3,4,"Pricing review: giảm giá cao nhưng doanh thu thấp, cần xem xét lại chính sách giá."
240179,Cough Syrup,Pharmacy,Ram-Suri,90.56,113.2,20.0,365,41,3712.96,742.592,90.56,0.2,1.9523809523809523,2.8544034486419476,1.462011522475144,13,0.6190476190476191,C,Z,0.4245117964297468,Low,3,4,"Review candidate: đóng góp thấp và nhu cầu biến động cao, cần xem xét lại mức ưu tiên."
